1.111111111111111110e-03,2.222222222222222220e-03,1.678599681293392435e+255
1.086956521739130448e-03,2.173913043478260896e-03,1.603484390000882764e+261
1.063829787234042571e-03,2.127659574468085141e-03,1.678855538713876834e+267
1.041666666666666652e-03,2.083333333333333304e-03,1.587896617850263671e+273
1.020408163265306214e-03,2.040816326530612429e-03,8.055708138074487718e+278
1.000000000000000021e-03,2.000000000000000042e-03,1.591175561585547286e+285
9.803921568627450844e-04,1.960784313725490169e-03,1.588604306186437963e+291
9.615384615384615918e-04,1.923076923076923184e-03,1.584771234809151133e+297
9.433962264150943470e-04,1.886792452830188694e-03,1.590712968341158754e+303
9.259259259259259613e-04,1.851851851851851923e-03,nan
9.090909090909090901e-04,1.818181818181818180e-03,nan
8.928571428571428293e-04,1.785714285714285659e-03,nan
8.771929824561403672e-04,1.754385964912280734e-03,nan
8.620689655172413673e-04,1.724137931034482735e-03,nan
8.474576271186440432e-04,1.694915254237288086e-03,nan
8.333333333333333868e-04,1.666666666666666774e-03,nan
8.196721311475409829e-04,1.639344262295081966e-03,nan
8.064516129032258058e-04,1.612903225806451612e-03,nan
7.936507936507936501e-04,1.587301587301587300e-03,nan
7.812500000000000434e-04,1.562500000000000087e-03,nan
7.692307692307692301e-04,1.538461538461538460e-03,nan
7.575757575757575751e-04,1.515151515151515150e-03,nan
7.462686567164179179e-04,1.492537313432835836e-03,nan
7.352941176470588133e-04,1.470588235294117627e-03,nan
7.246376811594202987e-04,1.449275362318840597e-03,nan
7.142857142857142851e-04,1.428571428571428570e-03,nan
7.042253521126760939e-04,1.408450704225352188e-03,nan
6.944444444444444709e-04,1.388888888888888942e-03,nan
6.849315068493150738e-04,1.369863013698630148e-03,nan
6.756756756756757132e-04,1.351351351351351426e-03,nan
6.666666666666666444e-04,1.333333333333333289e-03,nan
6.578947368421052483e-04,1.315789473684210497e-03,nan
6.493506493506493501e-04,1.298701298701298700e-03,nan
6.410256410256410251e-04,1.282051282051282050e-03,nan
6.329113924050633029e-04,1.265822784810126606e-03,nan
6.250000000000000130e-04,1.250000000000000026e-03,nan
6.172839506172839380e-04,1.234567901234567876e-03,nan
6.097560975609756092e-04,1.219512195121951218e-03,nan
6.024096385542169205e-04,1.204819277108433841e-03,nan
5.952380952380952918e-04,1.190476190476190584e-03,nan
5.882352941176470073e-04,1.176470588235294015e-03,nan
5.813953488372092943e-04,1.162790697674418589e-03,nan
5.747126436781609116e-04,1.149425287356321823e-03,nan
5.681818181818181542e-04,1.136363636363636308e-03,nan
5.617977528089888135e-04,1.123595505617977627e-03,nan
5.555555555555555551e-04,1.111111111111111110e-03,nan
5.494505494505494501e-04,1.098901098901098900e-03,nan
5.434782608695652240e-04,1.086956521739130448e-03,nan
5.376344086021505372e-04,1.075268817204301074e-03,nan
5.319148936170212854e-04,1.063829787234042571e-03,nan
5.263157894736841987e-04,1.052631578947368397e-03,nan
5.208333333333333261e-04,1.041666666666666652e-03,nan
5.154639175257732077e-04,1.030927835051546415e-03,nan
5.102040816326531072e-04,1.020408163265306214e-03,nan
5.050505050505050501e-04,1.010101010101010100e-03,nan
